mSetpoint
12.141,0.347,4.919,0.014,0.001,0.900,27.000,30.000
12.412,0.371,5.156,0.015,0.001,0.910,27.300,30.000
12.685,0.396,5.396,0.015,0.001,0.920,27.600,30.000
12.961,0.422,5.638,0.015,0.001,0.930,27.900,30.000
13.240,0.450,5.883,0.016,0.001,0.940,28.200,30.000
13.522,0.480,6.131,0.016,0.001,0.950,28.500,30.000
13.807,0.511,6.381,0.016,0.001,0.960,28.800,30.000
14.095,0.544,6.651,0.017,0.001,0.970,29.100,30.000
14.385,0.578,6.952,0.017,0.001,0.980,29.400,30.000
14.678,0.614,7.255,0.017,0.001,0.990,29.700,30.000
14.974,0.653,7.562,0.018,0.001,1.000,30.000,30.000
15.273,0.693,7.872,0.018,0.001,1.010,30.300,30.000
15.575,0.735,8.184,0.019,0.001,1.020,30.600,30.000
15.879,0.780,8.500,0.019,0.001,1.030,30.900,30.000
16.186,0.826,8.853,0.020,0.001,1.040,31.200,30.000
16.496,0.875,9.222,0.020,0.001,1.050,31.500,30.000
16.808,0.927,9.595,0.020,0.001,1.060,31.800,30.000
17.123,0.981,9.971,0.021,0.001,1.070,32.100,30.000
17.440,1.038,10.351,0.021,0.001,1.080,32.400,30.000
17.760,1.097,10.735,0.022,0.001,1.090,32.700,30.000
18.083,1.159,11.147,0.022,0.001,1.100,33.000,30.000
18.408,1.224,11.593,0.023,0.001,1.110,33.300,30.000
18.735,1.293,12.043,0.023,0.001,1.120,33.600,30.000
19.065,1.364,12.497,0.024,0.001,1.130,33.900,30.000
19.397,1.439,12.956,0.024,0.001,1.140,34.200,30.000
19.732,1.517,13.418,0.025,0.001,1.150,34.500,30.000
20.069,1.599,13.915,0.025,0.001,1.160,34.800,30.000
20.408,1.684,14.443,0.026,0.001,1.170,35.100,30.000
20.749,1.773,14.976,0.026,0.001,1.180,35.400,30.000
21.092,1.867,15.513,0.027,0.001,1.190,35.700,30.000
21.437,1.964,16.055,0.027,0.001,1.200,36.000,30.000
21.784,2.065,16.602,0.028,0.001,1.210,36.300,30.000
22.132,2.171,17.204,0.028,0.001,1.220,36.600,30.000
22.483,2.281,17.817,0.029,0.001,1.230,36.900,30.000
22.835,2.397,18.434,0.029,0.001,1.240,37.200,30.000
23.189,2.516,19.057,0.030,0.001,1.250,37.500,30.000
23.544,2.641,19.685,0.030,0.001,1.260,37.800,30.000
23.901,2.771,20.346,0.031,0.001,1.270,38.100,30.000
24.259,2.906,21.039,0.031,0.001,1.280,38.400,30.000
24.618,3.046,21.738,0.032,0.001,1.290,38.700,30.000
24.978,3.192,22.442,0.032,0.001,1.300,39.000,30.000
25.339,3.343,23.152,0.033,0.001,1.310,39.300,30.000
25.701,3.501,23.884,0.033,0.001,1.320,39.600,30.000
26.063,3.664,24.655,0.033,0.001,1.330,39.900,30.000
26.426,3.833,25.431,0.034,0.001,1.340,40.200,30.000
26.789,4.009,26.213,0.034,0.001,1.350,40.500,30.000
27.153,4.191,27.001,0.034,0.001,1.360,40.800,30.000
27.516,4.379,27.808,0.035,0.001,1.370,41.100,30.000
27.880,4.574,28.644,0.035,0.001,1.380,41.400,30.000
28.243,4.776,29.487,0.035,0.001,1.390,41.700,30.000
28.606,4.985,30.335,0.036,0.001,1.400,42.000,30.000
28.968,5.200,31.190,0.036,0.000,1.410,42.300,30.000
29.330,5.423,32.061,0.036,0.000,1.420,42.600,30.000
29.690,5.652,32.947,0.036,0.000,1.430,42.900,30.000
30.050,5.889,33.838,0.036,0.000,1.440,43.200,30.000
30.408,6.133,34.736,0.036,0.000,1.450,43.500,30.000
30.765,6.385,35.640,0.036,-0.000,1.460,43.800,30.000
31.120,6.644,36.549,0.036,-0.000,1.470,44.100,30.000
31.473,6.910,37.464,0.036,-0.000,1.480,44.400,30.000
31.824,7.184,38.386,0.036,-0.000,1.490,44.700,30.000
32.174,7.465,39.313,0.036,-0.000,1.500,45.000,30.000
32.521,7.754,40.238,0.036,-0.000,1.510,45.300,30.000
32.865,8.051,41.156,0.035,-0.001,1.520,45.600,30.000
33.207,8.355,42.080,0.035,-0.001,1.530,45.900,30.000
33.546,8.666,43.011,0.035,-0.001,1.540,46.200,30.000
33.882,8.985,43.944,0.035,-0.001,1.550,46.500,30.000
34.216,9.312,44.846,0.034,-0.001,1.560,46.800,30.000
34.546,9.646,45.754,0.034,-0.001,1.570,47.100,30.000
34.873,9.987,46.668,0.033,-0.001,1.580,47.400,30.000
35.196,10.335,47.588,0.033,-0.001,1.590,47.700,30.000
35.516,10.691,48.464,0.032,-0.001,1.600,48.000,30.000
35.832,11.054,49.336,0.032,-0.001,1.610,48.300,30.000
36.145,11.424,50.214,0.031,-0.001,1.620,48.600,30.000
36.454,11.801,51.097,0.031,-0.001,1.630,48.900,30.000
36.759,12.186,51.938,0.030,-0.001,1.640,49.200,30.000
37.060,12.576,52.764,0.029,-0.001,1.650,49.500,30.000
37.357,12.974,53.595,0.029,-0.001,1.660,49.800,30.000
37.651,13.378,54.430,0.028,-0.001,1.670,50.100,30.000
37.940,13.789,55.223,0.028,-0.001,1.680,50.400,30.000
38.225,14.207,55.997,0.027,-0.001,1.690,50.700,30.000
38.506,14.630,56.776,0.026,-0.001,1.700,51.000,30.000
38.783,15.060,57.559,0.026,-0.001,1.710,51.300,30.000
39.056,15.496,58.292,0.025,-0.001,1.720,51.600,30.000
39.325,15.939,59.010,0.024,-0.001,1.730,51.900,30.000
39.590,16.387,59.733,0.024,-0.001,1.740,52.200,30.000
39.851,16.841,60.459,0.023,-0.001,1.750,52.500,30.000
40.108,17.300,61.120,0.022,-0.001,1.760,52.800,30.000
40.360,17.765,61.774,0.022,-0.001,1.770,53.100,30.000
40.609,18.236,62.433,0.021,-0.001,1.780,53.400,30.000
40.854,18.712,63.087,0.020,-0.001,1.790,53.700,30.000
41.095,19.194,63.685,0.020,-0.001,1.800,54.000,30.000
41.332,19.681,64.286,0.019,-0.001,1.810,54.300,30.000
41.566,20.173,64.891,0.019,-0.001,1.820,54.600,30.000
41.795,20.670,65.470,0.018,-0.001,1.830,54.900,30.000
42.021,21.172,66.012,0.017,-0.001,1.840,55.200,30.000
42.244,21.679,66.557,0.017,-0.001,1.850,55.500,30.000
42.462,22.190,67.106,0.016,-0.001,1.860,55.800,30.000
42.677,22.707,67.606,0.016,-0.001,1.870,56.100,30.000
42.889,23.228,68.096,0.015,-0.001,1.880,56.400,30.000
43.098,23.754,68.589,0.015,-0.001,1.890,56.700,30.000
43.303,24.284,69.070,0.014,-0.001,1.900,57.000,30.000
43.504,24.819,69.512,0.014,-0.001,1.910,57.300,30.000
43.703,25.358,69.955,0.013,-0.001,1.920,57.600,30.000
43.899,25.901,70.401,0.013,-0.001,1.930,57.900,30.000
44.091,26.449,70.807,0.012,-0.001,1.940,58.200,30.000
44.281,27.000,71.202,0.012,-0.001,1.950,58.500,30.000
44.468,27.556,71.599,0.011,-0.001,1.960,58.800,30.000
44.652,28.116,71.981,0.011,-0.001,1.970,59.100,30.000
44.833,28.680,72.333,0.011,-0.001,1.980,59.400,30.000
45.012,29.248,72.688,0.010,-0.001,1.990,59.700,30.000
45.188,29.820,73.044,0.010,-0.001,2.000,60.000,30.000
45.362,30.396,73.356,0.009,-0.001,2.010,60.300,30.000
45.533,30.976,73.670,0.009,-0.001,2.020,60.600,30.000
45.702,31.560,73.986,0.009,-0.001,2.030,60.900,30.000
45.869,32.147,74.273,0.008,-0.001,2.040,61.200,30.000
46.034,32.738,74.548,0.008,-0.001,2.050,61.500,30.000
46.196,33.333,74.824,0.007,-0.001,2.060,61.800,30.000
46.357,33.931,75.085,0.007,-0.001,2.070,62.100,30.000
46.516,34.533,75.328,0.007,-0.001,2.080,62.400,30.000
46.673,35.138,75.572,0.006,-0.001,2.090,62.700,30.000
46.828,35.747,75.807,0.006,-0.001,2.100,63.000,30.000
46.981,36.360,76.011,0.006,-0.000,2.110,63.300,30.000
47.134,36.976,76.217,0.006,-0.000,2.120,63.600,30.000
47.284,37.595,76.421,0.005,-0.000,2.130,63.900,30.000
47.433,38.218,76.596,0.005,-0.000,2.140,64.200,30.000
47.582,38.844,76.772,0.005,-0.000,2.150,64.500,30.000
47.728,39.474,76.949,0.004,-0.000,2.160,64.800,30.000
47.874,40.107,77.094,0.004,-0.000,2.170,65.100,30.000
48.019,40.743,77.240,0.004,-0.000,2.180,65.400,30.000
48.163,41.383,77.386,0.003,-0.000,2.190,65.700,30.000
48.306,42.025,77.502,0.003,-0.000,2.200,66.000,30.000
48.448,42.671,77.615,0.003,-0.000,2.210,66.300,30.000
48.590,43.321,77.729,0.003,-0.000,2.220,66.600,30.000
48.731,43.973,77.818,0.002,-0.000,2.230,66.900,30.000
48.872,44.629,77.904,0.002,-0.000,2.240,67.200,30.000
49.012,45.287,77.990,0.002,-0.000,2.250,67.500,30.000
49.153,45.949,78.048,0.002,-0.000,2.260,67.800,30.000
49.293,46.614,78.104,0.001,-0.000,2.270,68.100,30.000
49.433,47.282,78.160,0.001,-0.000,2.280,68.400,30.000
49.573,47.953,78.186,0.001,-0.000,2.290,68.700,30.000
49.714,48.627,78.212,0.001,-0.000,2.300,69.000,30.000
49.855,49.304,78.235,0.000,-0.000,2.310,69.278,-7.421
49.996,49.982,78.233,0.000,-0.000,2.320,69.203,-7.421
50.137,50.659,78.230,-0.000,-0.000,2.330,69.129,-7.421
50.278,51.335,78.222,-0.001,-0.000,2.340,69.017,-30.000
50.419,52.009,78.188,-0.001,-0.000,2.350,68.717,-30.000
50.559,52.680,78.155,-0.001,-0.000,2.360,68.417,-30.000
50.699,53.349,78.113,-0.001,-0.000,2.370,68.117,-30.000
50.839,54.014,78.049,-0.002,-0.000,2.380,67.817,-30.000
50.980,54.676,77.985,-0.002,-0.000,2.390,67.517,-30.000
51.120,55.334,77.913,-0.002,-0.000,2.400,67.217,-30.000
51.261,55.990,77.822,-0.002,-0.000,2.410,66.917,-30.000
51.402,56.643,77.730,-0.003,-0.000,2.420,66.617,-30.000
51.544,57.292,77.630,-0.003,-0.000,2.430,66.317,-30.000
51.686,57.938,77.507,-0.003,-0.000,2.440,66.017,-30.000
51.829,58.581,77.384,-0.003,-0.000,2.450,65.717,-30.000
51.973,59.221,77.254,-0.004,-0.000,2.460,65.417,-30.000
52.118,59.857,77.100,-0.004,-0.000,2.470,65.117,-30.000
52.263,60.491,76.947,-0.004,-0.000,2.480,64.817,-30.000
52.410,61.120,76.789,-0.005,-0.000,2.490,64.517,-30.000
52.558,61.747,76.607,-0.005,-0.000,2.500,64.217,-30.000
52.707,62.370,76.425,-0.005,-0.000,2.510,63.917,-30.000
52.858,62.989,76.241,-0.005,-0.000,2.520,63.617,-30.000
53.010,63.606,76.023,-0.006,-0.000,2.530,63.317,-30.000
53.163,64.218,75.806,-0.006,-0.001,2.540,63.017,-30.000
53.319,64.828,75.589,-0.006,-0.001,2.550,62.717,-30.000
53.475,65.433,75.342,-0.007,-0.001,2.560,62.417,-30.000
53.634,66.035,75.092,-0.007,-0.001,2.570,62.117,-30.000
53.795,66.634,74.844,-0.007,-0.001,2.580,61.817,-30.000
53.957,67.229,74.569,-0.008,-0.001,2.590,61.517,-30.000
54.122,67.820,74.283,-0.008,-0.001,2.600,61.217,-30.000
54.288,68.407,73.999,-0.009,-0.001,2.610,60.917,-30.000
54.457,68.991,73.697,-0.009,-0.001,2.620,60.617,-30.000
54.628,69.571,73.371,-0.009,-0.001,2.630,60.317,-30.000
54.802,70.147,73.047,-0.010,-0.001,2.640,60.017,-30.000
54.978,70.719,72.720,-0.010,-0.001,2.650,59.717,-30.000
55.157,71.288,72.356,-0.011,-0.001,2.660,59.417,-30.000
55.338,71.852,71.993,-0.011,-0.001,2.670,59.117,-30.000
55.522,72.412,71.633,-0.011,-0.001,2.680,58.817,-30.000
55.708,72.968,71.234,-0.012,-0.001,2.690,58.517,-30.000
55.898,73.520,70.823,-0.012,-0.001,2.700,58.217,-30.000
56.090,74.068,70.414,-0.013,-0.001,2.710,57.917,-30.000
56.286,74.612,69.991,-0.013,-0.001,2.720,57.617,-30.000
56.484,75.151,69.537,-0.014,-0.001,2.730,57.317,-30.000
56.686,75.686,69.085,-0.014,-0.001,2.740,57.017,-30.000
56.891,76.217,68.635,-0.015,-0.001,2.750,56.717,-30.000
57.099,76.743,68.136,-0.015,-0.001,2.760,56.417,-30.000
57.311,77.264,67.627,-0.016,-0.001,2.770,56.117,-30.000
57.526,77.781,67.121,-0.016,-0.001,2.780,55.817,-30.000
57.744,78.293,66.603,-0.017,-0.001,2.790,55.517,-30.000
57.966,78.800,66.042,-0.017,-0.001,2.800,55.217,-30.000
58.192,79.302,65.484,-0.018,-0.001,2.810,54.917,-30.000
58.421,79.799,64.930,-0.019,-0.001,2.820,54.617,-30.000
58.654,80.292,64.335,-0.019,-0.001,2.830,54.317,-30.000
58.891,80.779,63.717,-0.020,-0.001,2.840,54.017,-30.000
59.132,81.261,63.103,-0.020,-0.001,2.850,53.717,-30.000
59.377,81.737,62.492,-0.021,-0.001,2.860,53.417,-30.000
59.625,82.208,61.818,-0.022,-0.001,2.870,53.117,-30.000
59.878,82.674,61.141,-0.022,-0.001,2.880,52.817,-30.000
60.135,83.134,60.468,-0.023,-0.001,2.890,52.517,-30.000
60.395,83.588,59.790,-0.024,-0.001,2.900,52.217,-30.000
60.660,84.036,59.053,-0.024,-0.001,2.910,51.917,-30.000
60.929,84.479,58.320,-0.025,-0.001,2.920,51.617,-30.000
61.201,84.915,57.591,-0.026,-0.001,2.930,51.317,-30.000
61.478,85.346,56.848,-0.026,-0.001,2.940,51.017,-30.000
61.759,85.770,56.051,-0.027,-0.001,2.950,50.717,-30.000
62.044,86.187,55.258,-0.028,-0.001,2.960,50.417,-30.000
62.333,86.599,54.471,-0.028,-0.001,2.970,50.117,-30.000
62.626,87.003,53.667,-0.029,-0.001,2.980,49.817,-30.000
62.923,87.401,52.816,-0.029,-0.001,2.990,49.517,-30.000
63.224,87.793,51.970,-0.030,-0.001,3.000,49.217,-30.000
63.529,88.177,51.129,-0.031,-0.001,3.010,48.917,-30.000
63.838,88.555,50.279,-0.031,-0.001,3.020,48.617,-30.000
64.150,88.925,49.385,-0.032,-0.001,3.030,48.317,-30.000
64.466,89.289,48.497,-0.032,-0.001,3.040,48.017,-30.000
64.786,89.645,47.614,-0.033,-0.001,3.050,47.717,-30.000
65.109,89.994,46.733,-0.033,-0.001,3.060,47.417,-30.000
65.436,90.335,45.809,-0.034,-0.001,3.070,47.117,-30.000
65.766,90.670,44.891,-0.034,-0.001,3.080,46.817,-30.000
66.099,90.997,43.978,-0.034,-0.001,3.090,46.517,-30.000
66.435,91.316,43.072,-0.035,-0.001,3.100,46.217,-30.000
66.774,91.628,42.142,-0.035,-0.001,3.110,45.917,-30.000
67.116,91.932,41.210,-0.035,-0.001,3.120,45.617,-30.000
67.460,92.229,40.285,-0.036,-0.000,3.130,45.317,-30.000
67.807,92.519,39.365,-0.036,-0.000,3.140,45.017,-30.000
68.156,92.800,38.445,-0.036,-0.000,3.150,44.717,-30.000
68.507,93.075,37.520,-0.036,-0.000,3.160,44.417,-30.000
68.860,93.341,36.602,-0.036,-0.000,3.170,44.117,-30.000
69.215,93.601,35.689,-0.036,-0.000,3.180,43.817,-30.000
69.572,93.853,34.783,-0.036,0.000,3.190,43.517,-30.000
69.930,94.097,33.887,-0.036,0.000,3.200,43.217,-30.000
70.290,94.335,32.999,-0.036,0.000,3.210,42.917,-30.000
70.650,94.565,32.116,-0.036,0.000,3.220,42.617,-30.000
71.011,94.788,31.239,-0.036,0.000,3.230,42.317,-30.000
71.374,95.004,30.374,-0.036,0.001,3.240,42.017,-30.000
71.736,95.212,29.533,-0.035,0.001,3.250,41.717,-30.000
72.100,95.415,28.699,-0.035,0.001,3.260,41.417,-30.000
72.463,95.610,27.871,-0.035,0.001,3.270,41.117,-30.000
72.827,95.799,27.049,-0.034,0.001,3.280,40.817,-30.000
73.190,95.981,26.246,-0.034,0.001,3.290,40.517,-30.000
73.554,96.157,25.475,-0.034,0.001,3.300,40.217,-30.000
73.917,96.327,24.710,-0.033,0.001,3.310,39.917,-30.000
74.279,96.490,23.950,-0.033,0.001,3.320,39.617,-30.000
74.641,96.648,23.196,-0.033,0.001,3.330,39.317,-30.000
75.002,96.800,22.465,-0.032,0.001,3.340,39.017,-30.000
75.362,96.946,21.772,-0.032,0.001,3.350,38.717,-30.000
75.721,97.087,21.084,-0.031,0.001,3.360,38.417,-30.000
76.079,97.222,20.402,-0.031,0.001,3.370,38.117,-30.000
76.436,97.352,19.725,-0.030,0.001,3.380,37.817,-30.000
76.791,97.477,19.060,-0.030,0.001,3.390,37.517,-30.000
77.145,97.597,18.451,-0.029,0.001,3.400,37.217,-30.000
77.497,97.712,17.847,-0.029,0.001,3.410,36.917,-30.000
77.848,97.823,17.247,-0.028,0.001,3.420,36.617,-30.000
78.197,97.929,16.653,-0.028,0.001,3.430,36.317,-30.000
78.544,98.031,16.063,-0.027,0.001,3.440,36.017,-30.000
78.889,98.128,15.519,-0.027,0.001,3.450,35.717,-30.000
79.232,98.221,14.998,-0.026,0.001,3.460,35.417,-30.000
79.573,98.311,14.481,-0.026,0.001,3.470,35.117,-30.000
79.912,98.396,13.969,-0.025,0.001,3.480,34.817,-30.000
80.249,98.478,13.461,-0.025,0.001,3.490,34.517,-30.000
80.584,98.557,12.958,-0.024,0.001,3.500,34.217,-30.000
80.916,98.632,12.512,-0.024,0.001,3.510,33.917,-30.000
81.246,98.703,12.071,-0.023,0.001,3.520,33.617,-30.000
81.574,98.772,11.634,-0.023,0.001,3.530,33.317,-30.000
81.899,98.837,11.202,-0.022,0.001,3.540,33.017,-30.000
82.222,98.900,10.773,-0.022,0.001,3.550,32.717,-30.000
82.542,98.959,10.348,-0.021,0.001,3.560,32.417,-30.000
82.859,99.016,9.976,-0.021,0.001,3.570,32.117,-30.000
83.174,99.070,9.610,-0.020,0.001,3.580,31.817,-30.000
83.487,99.122,9.246,-0.020,0.001,3.590,31.517,-30.000
83.797,99.171,8.887,-0.020,0.001,3.600,31.217,-30.000
84.104,99.218,8.530,-0.019,0.001,3.610,30.917,-30.000
84.408,99.262,8.177,-0.019,0.001,3.620,30.617,-30.000
84.710,99.305,7.859,-0.018,0.001,3.630,30.317,-30.000
85.009,99.345,7.563,-0.018,0.001,3.640,30.017,-30.000
85.305,99.383,7.270,-0.018,0.001,3.650,29.717,-30.000
85.598,99.420,6.980,-0.017,0.001,3.660,29.417,-30.000
85.889,99.454,6.693,-0.017,0.001,3.670,29.117,-30.000
86.177,99.487,6.409,-0.016,0.001,3.680,28.817,-30.000
86.462,99.518,6.128,-0.016,0.001,3.690,28.517,-30.000
86.744,99.548,5.883,-0.016,0.001,3.700,28.217,-30.000
87.023,99.576,5.647,-0.015,0.001,3.710,27.917,-30.000
87.300,99.603,5.413,-0.015,0.001,3.720,27.617,-30.000
87.573,99.628,5.182,-0.015,0.001,3.730,27.317,-30.000
87.844,99.652,4.954,-0.014,0.001,3.740,27.017,-30.000
88.111,99.674,4.728,-0.014,0.001,3.750,26.717,-30.000
88.376,99.695,4.505,-0.014,0.001,3.760,26.417,-30.000
88.638,99.715,4.304,-0.013,0.001,3.770,26.117,-30.000
88.897,99.734,4.123,-0.013,0.001,3.780,25.817,-30.000
89.153,99.752,3.945,-0.013,0.001,3.790,25.517,-30.000
89.406,99.769,3.769,-0.012,0.001,3.800,25.217,-30.000
89.656,99.785,3.594,-0.012,0.001,3.810,24.917,-30.000
89.904,99.800,3.422,-0.012,0.001,3.820,24.617,-30.000
90.148,99.814,3.252,-0.011,0.001,3.830,24.317,-30.000
90.389,99.827,3.084,-0.011,0.001,3.840,24.017,-30.000
90.628,99.840,2.936,-0.011,0.001,3.850,23.717,-30.000
90.863,99.851,2.804,-0.011,0.001,3.860,23.417,-30.000
91.095,99.862,2.674,-0.010,0.001,3.870,23.117,-30.000
91.325,99.873,2.545,-0.010,0.001,3.880,22.817,-30.000
91.551,99.882,2.418,-0.010,0.001,3.890,22.517,-30.000
91.775,99.891,2.293,-0.009,0.001,3.900,22.217,-30.000
91.995,99.900,2.169,-0.009,0.001,3.910,21.917,-30.000
92.213,99.908,2.047,-0.009,0.001,3.920,21.617,-30.000
92.427,99.915,1.927,-0.009,0.001,3.930,21.317,-30.000
92.639,99.922,1.827,-0.008,0.001,3.940,21.017,-30.000
92.847,99.928,1.737,-0.008,0.001,3.950,20.717,-30.000
93.053,99.934,1.648,-0.008,0.001,3.960,20.417,-30.000
93.256,99.940,1.561,-0.008,0.001,3.970,20.117,-30.000
93.455,99.945,1.475,-0.008,0.001,3.980,19.817,-30.000
93.652,99.950,1.390,-0.007,0.001,3.990,19.517,-30.000
93.845,99.954,1.306,-0.007,0.001,4.000,19.217,-30.000
94.036,99.958,1.224,-0.007,0.001,4.010,18.917,-30.000
94.224,99.962,1.143,-0.007,0.001,4.020,18.617,-30.000
94.408,99.966,1.063,-0.006,0.001,4.030,18.317,-30.000
94.590,99.969,0.998,-0.006,0.001,4.040,18.017,-30.000
94.769,99.972,0.945,-0.006,0.001,4.050,17.717,-30.000
94.944,99.974,0.892,-0.006,0.001,4.060,17.417,-30.000
95.117,99.977,0.841,-0.006,0.001,4.070,17.117,-30.000
95.287,99.979,0.790,-0.005,0.001,4.080,16.817,-30.000
95.453,99.981,0.741,-0.005,0.001,4.090,16.517,-30.000
95.617,99.983,0.692,-0.005,0.001,4.100,16.217,-30.000
95.778,99.985,0.644,-0.005,0.001,4.110,15.917,-30.000
95.935,99.987,0.597,-0.005,0.001,4.120,15.617,-30.000
96.090,99.988,0.551,-0.005,0.001,4.130,15.317,-30.000
96.242,99.989,0.506,-0.004,0.001,4.140,15.017,-30.000
96.390,99.991,0.462,-0.004,0.001,4.150,14.717,-30.000
96.536,99.992,0.424,-0.004,0.001,4.160,14.417,-30.000
96.679,99.993,0.399,-0.004,0.001,4.170,14.117,-30.000
96.818,99.994,0.375,-0.004,0.001,4.180,13.817,-30.000
